	GTEX-11DXX	GTEX-11EM3	GTEX-11EMC	GTEX-11GSP	GTEX-11I78	GTEX-11P81	GTEX-11VI4	GTEX-11XUK	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZVC	GTEX-12WSD	GTEX-12WSG	GTEX-12WSJ	GTEX-12WSK	GTEX-12ZZX	GTEX-133LE	GTEX-13D11	GTEX-13FTX	GTEX-13N11	GTEX-13O3O	GTEX-13OVI	GTEX-13OVJ	GTEX-13PL7	GTEX-13QBU	GTEX-13QIC	GTEX-13U4I	GTEX-13VXT	GTEX-13W3W	GTEX-13X6H	GTEX-OHPK	GTEX-OHPL	GTEX-P4PP	GTEX-P4QT	GTEX-P78B	GTEX-PLZ4	GTEX-POMQ	GTEX-PWCY	GTEX-PWN1	GTEX-PX3G	GTEX-Q734	GTEX-QCQG	GTEX-QVJO	GTEX-RTLS	GTEX-RU1J	GTEX-RU72	GTEX-RWS6	GTEX-S32W	GTEX-S341	GTEX-S4P3	GTEX-S7SF	GTEX-T2IS	GTEX-T5JW	GTEX-T6MO	GTEX-TML8	GTEX-TMMY	GTEX-TSE9	GTEX-U3ZN	GTEX-UJHI	GTEX-W5WG	GTEX-WI4N	GTEX-WWYW	GTEX-X15G	GTEX-X4EO	GTEX-X8HC	GTEX-XMD3	GTEX-XUJ4	GTEX-XUW1	GTEX-XUZC	GTEX-XV7Q	GTEX-XYKS	GTEX-Y114	GTEX-Y3IK	GTEX-YFC4	GTEX-ZAJG	GTEX-ZC5H	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPIC	GTEX-ZVT2	GTEX-ZVT3	GTEX-ZYFG	GTEX-ZYWO	GTEX-ZYY3	GTEX-ZZPU
ENST00000634383.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1018	0.0000	0.0000	0.0000	0.0705	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390363.2	0.1103	0.0000	0.1314	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0982	0.1653	0.1090	0.2097	0.2607	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0752	0.0000	0.1993	0.0000	0.0000	0.0995	0.1042	0.0000	0.5360	0.0000	0.0000	0.2053	0.0000	0.0000	0.2021	0.0000	0.1149	0.1488	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1511	0.0945	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1067	0.0000	0.0000	0.0805	0.0000	0.0000	0.3382	0.0000	0.0000
ENST00000390362.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1075	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1577	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1774	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000617347.1	0.1030	0.0000	0.0000	0.1123	0.0000	0.1550	0.0000	0.0000	0.0000	0.1147	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0919	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2090	0.0000	0.0000	0.0000	0.0000	0.0000	0.1855	0.0000	0.0000	0.0931	0.0976	0.0000	0.8699	0.0000	0.0000	0.0000	0.0000	0.1012	0.0000	0.0778	0.0000	0.1385	0.0000	0.0000	0.0000	0.1162	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1536	0.0000	0.0000	0.0000	0.0838	0.1131	0.0889	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390389.3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000614171.1	0.0000	0.0000	0.1419	0.0000	0.0000	0.0592	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0667	0.0000	0.0000	0.0000	0.1074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3879	0.1195	0.0000	0.0000	0.0000	0.0000	0.1794	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1416	0.0000
ENST00000611462.1	0.2435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2190	0.0000	0.0000	0.9386	0.0000	0.0000	0.0000	0.0000	0.4991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2013	0.0000	0.0000	0.2284	0.2671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2775	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390364.3	0.0000	0.0000	0.0000	0.0000	0.0970	0.0505	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0918	0.0000	0.1036	0.0000	0.0000	0.0000	0.1135	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000611787.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0694	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1061	0.0000	0.0000	0.0000
ENST00000390441.2	0.0000	0.0000	0.0000	0.0000	0.4178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1225	0.0000	0.2001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1713	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1957	0.0000	0.0000	0.0000	0.2049	0.0000	0.2629	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2256	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1376	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390426.2	0.2157	0.0000	0.2564	0.0000	0.0000	0.0000	0.0000	0.0000	0.4198	0.4800	0.0000	0.0000	0.1936	0.0000	0.0000	0.0000	0.0000	0.1220	0.0000	0.1992	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7652	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2761	0.1471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2203	0.5231	0.0000	0.0000	0.0000	0.0000	0.2126	0.0000	0.0000	0.0000	0.0000	0.0000	0.2605	0.4887	0.0000	0.0000	0.4666	0.0000	0.0000	0.1845	0.0000	0.2277	0.6460	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1898	0.0000	0.9166	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0310	0.0000
ENST00000454561.2	0.0000	0.1248	0.2905	0.1419	0.0000	0.1330	0.0000	0.0000	0.0000	0.0000	0.0000	0.2571	0.0000	0.1271	0.0672	0.0609	0.0000	0.0000	0.1203	0.0000	0.0000	0.0000	0.1100	0.0983	0.0624	0.0000	0.3024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0745	0.0000	0.0000	0.0000	0.5746	0.1495	0.0000	0.3165	0.1257	0.5366	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1285	0.0000	0.1197	0.0765	0.0000	0.0000	0.0000	0.1352	0.1322	0.0000	0.0000	0.0000	0.1383	0.9159	0.0000	0.0000	0.0000	0.1057	0.0000	0.0000	0.1041	0.0835	0.0000	0.0000	0.0000	0.1382	0.0000	0.0000	0.0515	0.1952	0.1435	0.0000	0.0000	0.0000	0.1489
ENST00000422143.2	0.0000	0.0000	1.3649	0.0000	0.0000	0.6299	0.0000	0.0000	0.7129	0.1166	0.0000	0.0000	0.2820	0.0000	0.0000	0.0000	0.0000	0.0593	0.0000	0.2900	0.0000	0.0000	0.0000	0.0000	0.1033	0.1982	0.2477	0.0000	0.1015	0.0000	0.1418	0.0000	0.0000	0.0000	0.2140	0.0749	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2558	0.0000	0.0000	0.0000	0.0000	0.0000	0.1086	0.0000	0.0000	0.2526	0.0000	0.1184	0.0995	0.1129	0.0000	0.0000	0.0000	0.0000	0.0000	0.4691	0.1135	0.0000	0.1260	0.0000	0.1150	0.0000	0.0000	0.0000	0.0000	0.2765	0.0000	0.0000	0.1015	0.0000	0.0000	0.0000	0.2402	0.0000	0.0000	0.1252	0.0000
ENST00000390360.3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0617	0.0000	0.1172	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000612787.1	0.1346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1275	1.0580	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1504	0.0000	0.0000	0.0000	0.0000	0.1225	0.2011	0.0000	0.0000	0.3194	0.0000	0.1327	0.0000	0.0000	0.0000	0.0000	0.1743	0.5567	0.5910	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0116	0.0000	0.0000	0.0000	0.2984	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4629	0.0000	0.2601	0.0000	0.0000	0.0000	0.0000	0.0000	0.5665	0.2072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1513
ENST00000390440.2	0.0000	0.0000	0.2240	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1887	0.0000	0.1918	0.0000	0.0000	0.0000	0.4348	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2714	0.0000	0.0000	0.0000	0.0000	0.1816	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1737	0.0000	0.0000	0.0000	0.0000	0.0000	0.2150	0.0000	0.0000	0.2041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1673	0.0000	0.0000	0.2099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390433.1	0.0000	0.0000	0.0000	0.0000	0.2681	0.2776	0.0000	0.0000	0.0000	0.0000	0.0000	0.2787	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2716	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2051	0.2553	0.0000	0.2461	0.0000	0.0000	0.0000	0.3501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2992	0.0000	0.0000	0.0000	0.3198	0.0000	0.0000	0.6184	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390424.2	0.2680	0.0000	0.0000	0.0000	0.0000	0.1336	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2473	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3179	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2493	0.4118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4694	0.0000	0.0000	1.2361	0.0000	0.0000	0.0000	0.0000	0.2942	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5691	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3213	0.0000
ENST00000633796.1	0.0000	0.0000	0.1419	0.0000	0.0000	0.0592	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0667	0.0000	0.0000	0.0000	0.1074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3879	0.1195	0.0000	0.0000	0.0000	0.0000	0.1794	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1416	0.0000
ENST00000631427.1	0.0000	0.0000	0.0000	0.0000	0.4972	0.0000	0.0000	0.0000	0.0000	0.0635	0.0000	0.0000	0.0512	0.1704	0.0000	0.0000	0.0000	0.0980	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3478	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0516	0.0000	0.1157	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0603	0.0000	0.0000	0.0000	0.0000	0.0000	0.2492	0.0000	0.0000	0.0000	0.1390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0553	0.0000	0.0000	0.0000
ENST00000621184.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0762	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0888	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000634605.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390353.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0527	0.0800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1006	0.0000	0.0749	0.0000	0.0971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0752	0.2844	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1266	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390444.1	0.2955	0.0000	0.0000	0.0000	0.0000	0.1468	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2727	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2058	0.0000	0.0000	0.0000	0.2050	0.0000	0.0000	0.0000	0.0000	0.0000	0.2787	0.0000	0.0000	0.0000	0.0000	0.0000	0.3298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3638	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3108	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1865	0.0000	0.0000	0.0000	0.3143	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390447.3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0832	0.0000	0.0000	0.0000	0.0000	0.0000	0.1621	0.1474	0.0000	0.0000	0.0000	0.0000	0.4714	0.0000	0.1511	0.0000	0.2892	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1605	0.1867	0.0000	0.0000	0.0000	0.5855	0.0000	0.0000	0.0000	0.1571	0.0000	0.3848	0.0000	0.0000	0.1503	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3664	0.0000	0.0000	0.1732	0.0000	0.0000	0.0000	0.0000	0.1741	0.4758	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1334	0.1050	0.0000	0.0000	0.0000	0.3485	0.0000	0.0000	0.1315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390460.1	0.0000	0.0000	0.3632	0.0000	0.0000	0.1484	0.0000	0.0000	0.0000	0.0000	0.2605	0.0000	0.0000	0.3107	0.0000	0.0000	0.0000	0.1659	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2741	0.0000	0.0000	0.0000	0.2819	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4197	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3175	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390461.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.1329	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2048	0.0000	0.0000	0.0000	0.0000	0.3053	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2805	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2830	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390463.3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2527	0.0000	0.2256	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1770	0.0000	0.4693	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3152	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390464.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.1304	0.0000	0.0000	0.0000	0.2909	0.0000	0.2603	0.0000	0.0000	0.2805	0.0000	0.0000	0.2926	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3258	0.0000	0.0000	0.0000	0.0000	0.0000	0.2427	0.0000	0.0000	0.0000	0.0000	0.6403	0.0000	0.0000	0.2521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390465.2	0.2157	0.2094	1.0257	0.0000	0.2080	0.3241	0.1639	0.2054	0.2099	0.2400	0.1906	0.0000	0.5807	0.0000	0.0000	0.2067	0.0000	1.3417	0.0000	1.1954	0.1676	0.1930	0.5749	0.8091	0.4260	0.0000	0.2551	0.6665	0.8377	0.0000	0.0000	0.0000	0.1218	0.0000	0.2942	0.0000	0.5844	0.0000	0.0000	0.0000	0.2040	0.4407	0.2616	0.0000	0.0000	1.0032	0.0000	0.0000	0.0000	0.1634	0.2245	0.0000	0.0000	2.0837	0.0000	0.4888	0.0000	0.0000	0.2177	0.0000	0.0000	0.0000	1.1386	0.3230	0.0000	0.0000	0.5194	0.0000	0.0000	0.0000	0.0000	0.5482	0.1722	0.0000	0.0000	0.4583	0.0000	0.3503	0.0000	0.3155	0.0000	0.0000	0.0000	0.2577	0.2440
