Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
ENSG00000257046.4-ENSG00000120057.4	ENSG00000257046.4	ENSG00000120057.4	-0.266552332777	0.266552332777	lasso	1	1
ENSG00000170477.11-ENSG00000120057.4	ENSG00000170477.11	ENSG00000120057.4	0.266537815816	0.266537815816	lasso	1	1
ENSG00000166147.12-ENSG00000127419.15	ENSG00000166147.12	ENSG00000127419.15	0.26650050093	0.26650050093	lasso	1	1
ENSG00000184557.4-ENSG00000119686.8	ENSG00000184557.4	ENSG00000119686.8	-0.266393260834	0.266393260834	lasso	1	1
ENSG00000117616.16-ENSG00000037965.5	ENSG00000117616.16	ENSG00000037965.5	0.266347261221	0.266347261221	lasso	1	1
ENSG00000160781.14-ENSG00000081320.9	ENSG00000160781.14	ENSG00000081320.9	-0.266337072469	0.266337072469	lasso	1	1
ENSG00000185745.9-ENSG00000198417.6	ENSG00000185745.9	ENSG00000198417.6	0.266322929135	0.266322929135	lasso	1	1
ENSG00000205177.6-ENSG00000178726.6	ENSG00000205177.6	ENSG00000178726.6	0.266246664899	0.266246664899	lasso	1	1
ENSG00000089505.16-ENSG00000124882.3	ENSG00000089505.16	ENSG00000124882.3	-0.266219486015	0.266219486015	lasso	1	1
ENSG00000179913.9-ENSG00000144824.18	ENSG00000179913.9	ENSG00000144824.18	0.266213550447	0.266213550447	lasso	1	1
ENSG00000183671.11-ENSG00000160691.17	ENSG00000183671.11	ENSG00000160691.17	0.266206349591	0.266206349591	lasso	1	1
ENSG00000165887.10-ENSG00000102760.12	ENSG00000165887.10	ENSG00000102760.12	-0.266172737951	0.266172737951	lasso	1	1
ENSG00000170477.11-ENSG00000170382.10	ENSG00000170477.11	ENSG00000170382.10	-0.266162128717	0.266162128717	lasso	1	1
ENSG00000131018.21-ENSG00000129493.13	ENSG00000131018.21	ENSG00000129493.13	-0.266153233479	0.266153233479	lasso	1	1
ENSG00000183671.11-ENSG00000154678.15	ENSG00000183671.11	ENSG00000154678.15	-0.266142348606	0.266142348606	lasso	1	1
ENSG00000197119.11-ENSG00000185267.8	ENSG00000197119.11	ENSG00000185267.8	0.266142270866	0.266142270866	lasso	1	1
ENSG00000171631.13-ENSG00000167183.2	ENSG00000171631.13	ENSG00000167183.2	0.266131300775	0.266131300775	lasso	1	1
ENSG00000120549.14-ENSG00000135127.10	ENSG00000120549.14	ENSG00000135127.10	0.266123579552	0.266123579552	lasso	1	1
ENSG00000205420.9-ENSG00000119138.4	ENSG00000205420.9	ENSG00000119138.4	0.266104174537	0.266104174537	lasso	1	1
ENSG00000125726.9-ENSG00000019549.7	ENSG00000125726.9	ENSG00000019549.7	0.26606686245	0.26606686245	lasso	1	1
ENSG00000136883.11-ENSG00000160712.11	ENSG00000136883.11	ENSG00000160712.11	0.266036500191	0.266036500191	lasso	1	1
ENSG00000120549.14-ENSG00000109805.8	ENSG00000120549.14	ENSG00000109805.8	-0.26601183671	0.26601183671	lasso	1	1
ENSG00000186567.11-ENSG00000143127.11	ENSG00000186567.11	ENSG00000143127.11	0.265991162195	0.265991162195	lasso	1	1
ENSG00000176399.3-ENSG00000188483.7	ENSG00000176399.3	ENSG00000188483.7	-0.265970976664	0.265970976664	lasso	1	1
ENSG00000132965.8-ENSG00000197119.11	ENSG00000132965.8	ENSG00000197119.11	-0.265930811431	0.265930811431	lasso	1	1
ENSG00000160781.14-ENSG00000119686.8	ENSG00000160781.14	ENSG00000119686.8	-0.265862900805	0.265862900805	lasso	1	1
ENSG00000169174.10-ENSG00000170468.7	ENSG00000169174.10	ENSG00000170468.7	-0.265848092244	0.265848092244	lasso	1	1
ENSG00000129988.5-ENSG00000111319.11	ENSG00000129988.5	ENSG00000111319.11	0.265801972798	0.265801972798	lasso	1	1
ENSG00000181649.5-ENSG00000125844.14	ENSG00000181649.5	ENSG00000125844.14	0.265731053325	0.265731053325	lasso	1	1
ENSG00000164743.4-ENSG00000156675.14	ENSG00000164743.4	ENSG00000156675.14	-0.26572493477	0.26572493477	lasso	1	1
ENSG00000124575.6-ENSG00000152779.13	ENSG00000124575.6	ENSG00000152779.13	-0.265616897797	0.265616897797	lasso	1	1
ENSG00000188293.5-ENSG00000174007.7	ENSG00000188293.5	ENSG00000174007.7	0.265571077352	0.265571077352	lasso	1	1
ENSG00000129988.5-ENSG00000122862.4	ENSG00000129988.5	ENSG00000122862.4	0.265544362557	0.265544362557	lasso	1	1
ENSG00000241935.7-ENSG00000111319.11	ENSG00000241935.7	ENSG00000111319.11	-0.265523826466	0.265523826466	lasso	1	1
ENSG00000127603.22-ENSG00000118640.9	ENSG00000127603.22	ENSG00000118640.9	0.265444513348	0.265444513348	lasso	1	1
ENSG00000179913.9-ENSG00000196584.2	ENSG00000179913.9	ENSG00000196584.2	-0.265414899221	0.265414899221	lasso	1	1
ENSG00000183671.11-ENSG00000187486.5	ENSG00000183671.11	ENSG00000187486.5	0.265410886537	0.265410886537	lasso	1	1
ENSG00000101198.13-ENSG00000183578.5	ENSG00000101198.13	ENSG00000183578.5	-0.265373614989	0.265373614989	lasso	1	1
ENSG00000243709.1-ENSG00000148154.8	ENSG00000243709.1	ENSG00000148154.8	-0.265340681675	0.265340681675	lasso	1	1
ENSG00000067798.12-ENSG00000141441.14	ENSG00000067798.12	ENSG00000141441.14	0.265332821039	0.265332821039	lasso	1	1
ENSG00000181649.5-ENSG00000139132.13	ENSG00000181649.5	ENSG00000139132.13	0.265263703998	0.265263703998	lasso	1	1
ENSG00000086548.8-ENSG00000115363.12	ENSG00000086548.8	ENSG00000115363.12	-0.2652425321	0.2652425321	lasso	1	1
ENSG00000067798.12-ENSG00000133657.13	ENSG00000067798.12	ENSG00000133657.13	-0.265220433205	0.265220433205	lasso	1	1
ENSG00000178531.5-ENSG00000175906.4	ENSG00000178531.5	ENSG00000175906.4	0.265204856949	0.265204856949	lasso	1	1
ENSG00000164743.4-ENSG00000109674.3	ENSG00000164743.4	ENSG00000109674.3	0.265178491265	0.265178491265	lasso	1	1
ENSG00000091622.14-ENSG00000186871.6	ENSG00000091622.14	ENSG00000186871.6	-0.265174708116	0.265174708116	lasso	1	1
ENSG00000197766.6-ENSG00000185585.18	ENSG00000197766.6	ENSG00000185585.18	0.26511056238	0.26511056238	lasso	1	1
ENSG00000181649.5-ENSG00000088836.11	ENSG00000181649.5	ENSG00000088836.11	0.265085660916	0.265085660916	lasso	1	1
ENSG00000137070.16-ENSG00000125148.6	ENSG00000137070.16	ENSG00000125148.6	-0.265048593916	0.265048593916	lasso	1	1
ENSG00000004848.6-ENSG00000162624.13	ENSG00000004848.6	ENSG00000162624.13	-0.265014677404	0.265014677404	lasso	1	1
ENSG00000204344.13-ENSG00000105605.6	ENSG00000204344.13	ENSG00000105605.6	-0.264983929666	0.264983929666	lasso	1	1
ENSG00000086548.8-ENSG00000142733.13	ENSG00000086548.8	ENSG00000142733.13	0.264949967925	0.264949967925	lasso	1	1
ENSG00000091622.14-ENSG00000213853.8	ENSG00000091622.14	ENSG00000213853.8	0.264929929074	0.264929929074	lasso	1	1
ENSG00000161888.10-ENSG00000073350.12	ENSG00000161888.10	ENSG00000073350.12	-0.264825447058	0.264825447058	lasso	1	1
ENSG00000129757.11-ENSG00000142627.12	ENSG00000129757.11	ENSG00000142627.12	0.264802902979	0.264802902979	lasso	1	1
ENSG00000181649.5-ENSG00000008513.13	ENSG00000181649.5	ENSG00000008513.13	0.264776397598	0.264776397598	lasso	1	1
ENSG00000170477.11-ENSG00000120910.13	ENSG00000170477.11	ENSG00000120910.13	0.264738212435	0.264738212435	lasso	1	1
ENSG00000162624.13-ENSG00000142733.13	ENSG00000162624.13	ENSG00000142733.13	-0.264735805726	0.264735805726	lasso	1	1
ENSG00000163739.4-ENSG00000117594.8	ENSG00000163739.4	ENSG00000117594.8	0.264693145123	0.264693145123	lasso	1	1
ENSG00000183671.11-ENSG00000144642.19	ENSG00000183671.11	ENSG00000144642.19	0.264691603708	0.264691603708	lasso	1	1
ENSG00000275183.1-ENSG00000128510.9	ENSG00000275183.1	ENSG00000128510.9	0.264645849395	0.264645849395	lasso	1	1
ENSG00000181649.5-ENSG00000159263.14	ENSG00000181649.5	ENSG00000159263.14	-0.264639338131	0.264639338131	lasso	1	1
ENSG00000187566.4-ENSG00000125730.15	ENSG00000187566.4	ENSG00000125730.15	-0.264584946156	0.264584946156	lasso	1	1
ENSG00000086548.8-ENSG00000138615.5	ENSG00000086548.8	ENSG00000138615.5	0.264571596173	0.264571596173	lasso	1	1
ENSG00000129757.11-ENSG00000147642.15	ENSG00000129757.11	ENSG00000147642.15	-0.264548102595	0.264548102595	lasso	1	1
ENSG00000257046.4-ENSG00000154319.13	ENSG00000257046.4	ENSG00000154319.13	0.264542350026	0.264542350026	lasso	1	1
ENSG00000089505.16-ENSG00000162040.6	ENSG00000089505.16	ENSG00000162040.6	-0.264537009074	0.264537009074	lasso	1	1
ENSG00000160781.14-ENSG00000107159.11	ENSG00000160781.14	ENSG00000107159.11	-0.26453603169	0.26453603169	lasso	1	1
ENSG00000183671.11-ENSG00000143382.12	ENSG00000183671.11	ENSG00000143382.12	0.264493336655	0.264493336655	lasso	1	1
ENSG00000127129.8-ENSG00000109511.9	ENSG00000127129.8	ENSG00000109511.9	0.264456488278	0.264456488278	lasso	1	1
ENSG00000131018.21-ENSG00000100284.19	ENSG00000131018.21	ENSG00000100284.19	0.264436647549	0.264436647549	lasso	1	1
ENSG00000187288.9-ENSG00000067082.13	ENSG00000187288.9	ENSG00000067082.13	0.264395427746	0.264395427746	lasso	1	1
ENSG00000181649.5-ENSG00000135525.17	ENSG00000181649.5	ENSG00000135525.17	-0.264384773544	0.264384773544	lasso	1	1
ENSG00000181649.5-ENSG00000133740.9	ENSG00000181649.5	ENSG00000133740.9	-0.264308021681	0.264308021681	lasso	1	1
ENSG00000175592.7-ENSG00000152767.14	ENSG00000175592.7	ENSG00000152767.14	0.264263817469	0.264263817469	lasso	1	1
ENSG00000142684.7-ENSG00000163545.7	ENSG00000142684.7	ENSG00000163545.7	0.264215948505	0.264215948505	lasso	1	1
ENSG00000135094.9-ENSG00000136492.7	ENSG00000135094.9	ENSG00000136492.7	-0.26421266244	0.26421266244	lasso	1	1
ENSG00000137185.10-ENSG00000163399.14	ENSG00000137185.10	ENSG00000163399.14	-0.264192501026	0.264192501026	lasso	1	1
ENSG00000187566.4-ENSG00000071991.7	ENSG00000187566.4	ENSG00000071991.7	0.264154292746	0.264154292746	lasso	1	1
ENSG00000131018.21-ENSG00000157326.17	ENSG00000131018.21	ENSG00000157326.17	0.264128024308	0.264128024308	lasso	1	1
ENSG00000164626.8-ENSG00000197329.10	ENSG00000164626.8	ENSG00000197329.10	-0.264106809868	0.264106809868	lasso	1	1
ENSG00000101187.14-ENSG00000106261.15	ENSG00000101187.14	ENSG00000106261.15	0.264091880114	0.264091880114	lasso	1	1
ENSG00000256060.2-ENSG00000121851.11	ENSG00000256060.2	ENSG00000121851.11	-0.264071196273	0.264071196273	lasso	1	1
ENSG00000205177.6-ENSG00000125398.5	ENSG00000205177.6	ENSG00000125398.5	-0.26405708418	0.26405708418	lasso	1	1
ENSG00000170477.11-ENSG00000203867.7	ENSG00000170477.11	ENSG00000203867.7	0.264045054546	0.264045054546	lasso	1	1
ENSG00000120833.12-ENSG00000178860.8	ENSG00000120833.12	ENSG00000178860.8	0.263989672933	0.263989672933	lasso	1	1
ENSG00000159388.5-ENSG00000185338.4	ENSG00000159388.5	ENSG00000185338.4	0.263971109553	0.263971109553	lasso	1	1
ENSG00000184384.12-ENSG00000183150.6	ENSG00000184384.12	ENSG00000183150.6	-0.263932954253	0.263932954253	lasso	1	1
ENSG00000132821.10-ENSG00000166803.9	ENSG00000132821.10	ENSG00000166803.9	-0.263823830306	0.263823830306	lasso	1	1
ENSG00000164743.4-ENSG00000022567.8	ENSG00000164743.4	ENSG00000022567.8	-0.263781198306	0.263781198306	lasso	1	1
ENSG00000107731.11-ENSG00000179046.7	ENSG00000107731.11	ENSG00000179046.7	-0.263759289401	0.263759289401	lasso	1	1
ENSG00000205420.9-ENSG00000119865.7	ENSG00000205420.9	ENSG00000119865.7	-0.263751130692	0.263751130692	lasso	1	1
ENSG00000100271.15-ENSG00000183598.3	ENSG00000100271.15	ENSG00000183598.3	0.263740166371	0.263740166371	lasso	1	1
ENSG00000189120.4-ENSG00000138207.11	ENSG00000189120.4	ENSG00000138207.11	0.263718986003	0.263718986003	lasso	1	1
ENSG00000134830.5-ENSG00000134013.14	ENSG00000134830.5	ENSG00000134013.14	-0.263708156174	0.263708156174	lasso	1	1
ENSG00000165028.10-ENSG00000107731.11	ENSG00000165028.10	ENSG00000107731.11	-0.263707315108	0.263707315108	lasso	1	1
ENSG00000187288.9-ENSG00000166407.12	ENSG00000187288.9	ENSG00000166407.12	-0.263700555148	0.263700555148	lasso	1	1
ENSG00000183671.11-ENSG00000198417.6	ENSG00000183671.11	ENSG00000198417.6	0.263682463198	0.263682463198	lasso	1	1
ENSG00000205177.6-ENSG00000221968.7	ENSG00000205177.6	ENSG00000221968.7	0.263590844421	0.263590844421	lasso	1	1
ENSG00000157778.7-ENSG00000158828.5	ENSG00000157778.7	ENSG00000158828.5	0.263562762219	0.263562762219	lasso	1	1
ENSG00000179913.9-ENSG00000136492.7	ENSG00000179913.9	ENSG00000136492.7	-0.263506999247	0.263506999247	lasso	1	1
ENSG00000067798.12-ENSG00000137764.18	ENSG00000067798.12	ENSG00000137764.18	0.26345396758	0.26345396758	lasso	1	1
ENSG00000119865.7-ENSG00000101782.13	ENSG00000119865.7	ENSG00000101782.13	0.263349576734	0.263349576734	lasso	1	1
ENSG00000132744.6-ENSG00000154217.13	ENSG00000132744.6	ENSG00000154217.13	0.263325436111	0.263325436111	lasso	1	1
ENSG00000086548.8-ENSG00000137819.12	ENSG00000086548.8	ENSG00000137819.12	-0.263301392619	0.263301392619	lasso	1	1
ENSG00000004848.6-ENSG00000102760.12	ENSG00000004848.6	ENSG00000102760.12	0.263292206064	0.263292206064	lasso	1	1
ENSG00000123384.12-ENSG00000177943.12	ENSG00000123384.12	ENSG00000177943.12	0.263281212305	0.263281212305	lasso	1	1
ENSG00000142089.14-ENSG00000005249.11	ENSG00000142089.14	ENSG00000005249.11	-0.263250773774	0.263250773774	lasso	1	1
ENSG00000056736.8-ENSG00000168209.4	ENSG00000056736.8	ENSG00000168209.4	-0.263136731076	0.263136731076	lasso	1	1
ENSG00000204516.8-ENSG00000129515.17	ENSG00000204516.8	ENSG00000129515.17	0.263132408024	0.263132408024	lasso	1	1
ENSG00000181649.5-ENSG00000177283.5	ENSG00000181649.5	ENSG00000177283.5	-0.263125523715	0.263125523715	lasso	1	1
ENSG00000183671.11-ENSG00000140961.11	ENSG00000183671.11	ENSG00000140961.11	-0.263096528679	0.263096528679	lasso	1	1
ENSG00000198521.10-ENSG00000068903.18	ENSG00000198521.10	ENSG00000068903.18	0.263079187295	0.263079187295	lasso	1	1
ENSG00000185522.7-ENSG00000171617.12	ENSG00000185522.7	ENSG00000171617.12	0.263068150951	0.263068150951	lasso	1	1
ENSG00000132821.10-ENSG00000165644.9	ENSG00000132821.10	ENSG00000165644.9	0.263057600328	0.263057600328	lasso	1	1
ENSG00000132744.6-ENSG00000085999.10	ENSG00000132744.6	ENSG00000085999.10	-0.262983835703	0.262983835703	lasso	1	1
ENSG00000012171.16-ENSG00000111653.18	ENSG00000012171.16	ENSG00000111653.18	0.262955902828	0.262955902828	lasso	1	1
ENSG00000180287.15-ENSG00000125266.6	ENSG00000180287.15	ENSG00000125266.6	-0.262933926265	0.262933926265	lasso	1	1
ENSG00000173928.2-ENSG00000157851.15	ENSG00000173928.2	ENSG00000157851.15	0.262929811771	0.262929811771	lasso	1	1
ENSG00000171557.15-ENSG00000106789.11	ENSG00000171557.15	ENSG00000106789.11	0.262823680246	0.262823680246	lasso	1	1
ENSG00000069188.15-ENSG00000089060.10	ENSG00000069188.15	ENSG00000089060.10	0.262801880107	0.262801880107	lasso	1	1
ENSG00000137440.4-ENSG00000138134.10	ENSG00000137440.4	ENSG00000138134.10	0.262780259139	0.262780259139	lasso	1	1
ENSG00000149292.15-ENSG00000104537.15	ENSG00000149292.15	ENSG00000104537.15	-0.262740387163	0.262740387163	lasso	1	1
ENSG00000132744.6-ENSG00000132470.12	ENSG00000132744.6	ENSG00000132470.12	0.262732935156	0.262732935156	lasso	1	1
ENSG00000138615.5-ENSG00000257046.4	ENSG00000138615.5	ENSG00000257046.4	0.262701250464	0.262701250464	lasso	1	1
ENSG00000160781.14-ENSG00000117479.11	ENSG00000160781.14	ENSG00000117479.11	-0.262677807386	0.262677807386	lasso	1	1
ENSG00000181649.5-ENSG00000163399.14	ENSG00000181649.5	ENSG00000163399.14	0.262674590954	0.262674590954	lasso	1	1
ENSG00000160781.14-ENSG00000054179.10	ENSG00000160781.14	ENSG00000054179.10	-0.262575373671	0.262575373671	lasso	1	1
ENSG00000183671.11-ENSG00000148120.13	ENSG00000183671.11	ENSG00000148120.13	-0.262534181062	0.262534181062	lasso	1	1
ENSG00000181649.5-ENSG00000131018.21	ENSG00000181649.5	ENSG00000131018.21	-0.262515422804	0.262515422804	lasso	1	1
ENSG00000174130.11-ENSG00000002016.15	ENSG00000174130.11	ENSG00000002016.15	0.26251185464	0.26251185464	lasso	1	1
ENSG00000181649.5-ENSG00000143153.11	ENSG00000181649.5	ENSG00000143153.11	-0.262505795392	0.262505795392	lasso	1	1
ENSG00000183671.11-ENSG00000166689.13	ENSG00000183671.11	ENSG00000166689.13	0.262466552692	0.262466552692	lasso	1	1
ENSG00000121753.11-ENSG00000203995.8	ENSG00000121753.11	ENSG00000203995.8	0.262447122069	0.262447122069	lasso	1	1
ENSG00000149564.10-ENSG00000159147.16	ENSG00000149564.10	ENSG00000159147.16	-0.262441827668	0.262441827668	lasso	1	1
ENSG00000243709.1-ENSG00000140022.8	ENSG00000243709.1	ENSG00000140022.8	-0.262416753105	0.262416753105	lasso	1	1
ENSG00000188483.7-ENSG00000163347.5	ENSG00000188483.7	ENSG00000163347.5	0.262381464872	0.262381464872	lasso	1	1
ENSG00000164056.9-ENSG00000163235.14	ENSG00000164056.9	ENSG00000163235.14	0.262367816554	0.262367816554	lasso	1	1
ENSG00000165879.8-ENSG00000111696.10	ENSG00000165879.8	ENSG00000111696.10	-0.262349219545	0.262349219545	lasso	1	1
ENSG00000101198.13-ENSG00000166592.10	ENSG00000101198.13	ENSG00000166592.10	-0.262291486338	0.262291486338	lasso	1	1
ENSG00000169903.6-ENSG00000147027.3	ENSG00000169903.6	ENSG00000147027.3	0.262290377343	0.262290377343	lasso	1	1
ENSG00000274267.1-ENSG00000128016.5	ENSG00000274267.1	ENSG00000128016.5	0.262258229463	0.262258229463	lasso	1	1
ENSG00000197766.6-ENSG00000164626.8	ENSG00000197766.6	ENSG00000164626.8	-0.26225081879	0.26225081879	lasso	1	1
ENSG00000132744.6-ENSG00000076864.18	ENSG00000132744.6	ENSG00000076864.18	-0.262237757001	0.262237757001	lasso	1	1
ENSG00000142627.12-ENSG00000155465.17	ENSG00000142627.12	ENSG00000155465.17	0.262207214254	0.262207214254	lasso	1	1
ENSG00000166046.9-ENSG00000023445.12	ENSG00000166046.9	ENSG00000023445.12	0.262173398098	0.262173398098	lasso	1	1
ENSG00000173928.2-ENSG00000006283.16	ENSG00000173928.2	ENSG00000006283.16	0.262087148562	0.262087148562	lasso	1	1
ENSG00000170477.11-ENSG00000164023.13	ENSG00000170477.11	ENSG00000164023.13	0.262018478467	0.262018478467	lasso	1	1
ENSG00000142677.3-ENSG00000173614.12	ENSG00000142677.3	ENSG00000173614.12	-0.262005688168	0.262005688168	lasso	1	1
ENSG00000241935.7-ENSG00000163898.8	ENSG00000241935.7	ENSG00000163898.8	0.262000102272	0.262000102272	lasso	1	1
ENSG00000137331.11-ENSG00000123384.12	ENSG00000137331.11	ENSG00000123384.12	0.261969373839	0.261969373839	lasso	1	1
ENSG00000240891.5-ENSG00000073111.12	ENSG00000240891.5	ENSG00000073111.12	0.261902319521	0.261902319521	lasso	1	1
ENSG00000089505.16-ENSG00000197261.10	ENSG00000089505.16	ENSG00000197261.10	-0.261870855375	0.261870855375	lasso	1	1
ENSG00000131018.21-ENSG00000165105.9	ENSG00000131018.21	ENSG00000165105.9	-0.261835403779	0.261835403779	lasso	1	1
ENSG00000131018.21-ENSG00000112186.10	ENSG00000131018.21	ENSG00000112186.10	-0.261830216301	0.261830216301	lasso	1	1
ENSG00000143320.7-ENSG00000188293.5	ENSG00000143320.7	ENSG00000188293.5	-0.261801088032	0.261801088032	lasso	1	1
ENSG00000179913.9-ENSG00000138658.14	ENSG00000179913.9	ENSG00000138658.14	-0.261775652017	0.261775652017	lasso	1	1
ENSG00000104415.12-ENSG00000212916.4	ENSG00000104415.12	ENSG00000212916.4	0.261719300511	0.261719300511	lasso	1	1
ENSG00000183671.11-ENSG00000198959.10	ENSG00000183671.11	ENSG00000198959.10	0.261690933022	0.261690933022	lasso	1	1
ENSG00000051128.17-ENSG00000162520.13	ENSG00000051128.17	ENSG00000162520.13	0.261633545969	0.261633545969	lasso	1	1
ENSG00000089505.16-ENSG00000115363.12	ENSG00000089505.16	ENSG00000115363.12	-0.261602100257	0.261602100257	lasso	1	1
ENSG00000198521.10-ENSG00000109084.12	ENSG00000198521.10	ENSG00000109084.12	-0.26153889688	0.26153889688	lasso	1	1
ENSG00000120549.14-ENSG00000181885.17	ENSG00000120549.14	ENSG00000181885.17	0.261513858466	0.261513858466	lasso	1	1
ENSG00000139410.13-ENSG00000267060.4	ENSG00000139410.13	ENSG00000267060.4	0.261489370338	0.261489370338	lasso	1	1
ENSG00000131480.7-ENSG00000167670.14	ENSG00000131480.7	ENSG00000167670.14	-0.261435901844	0.261435901844	lasso	1	1
ENSG00000185499.15-ENSG00000228716.5	ENSG00000185499.15	ENSG00000228716.5	-0.261435408911	0.261435408911	lasso	1	1
ENSG00000165644.9-ENSG00000125434.9	ENSG00000165644.9	ENSG00000125434.9	0.261418534537	0.261418534537	lasso	1	1
ENSG00000111671.8-ENSG00000068971.12	ENSG00000111671.8	ENSG00000068971.12	0.261410658489	0.261410658489	lasso	1	1
ENSG00000131018.21-ENSG00000141682.11	ENSG00000131018.21	ENSG00000141682.11	-0.261391440703	0.261391440703	lasso	1	1
ENSG00000162624.13-ENSG00000166402.7	ENSG00000162624.13	ENSG00000166402.7	0.261382846312	0.261382846312	lasso	1	1
ENSG00000163584.16-ENSG00000204388.6	ENSG00000163584.16	ENSG00000204388.6	0.261357461632	0.261357461632	lasso	1	1
ENSG00000123610.4-ENSG00000137331.11	ENSG00000123610.4	ENSG00000137331.11	-0.261315478111	0.261315478111	lasso	1	1
ENSG00000181649.5-ENSG00000125089.15	ENSG00000181649.5	ENSG00000125089.15	0.261285724816	0.261285724816	lasso	1	1
ENSG00000085514.14-ENSG00000108439.8	ENSG00000085514.14	ENSG00000108439.8	0.261246856903	0.261246856903	lasso	1	1
ENSG00000131018.21-ENSG00000154127.8	ENSG00000131018.21	ENSG00000154127.8	-0.261194766612	0.261194766612	lasso	1	1
ENSG00000186603.5-ENSG00000164379.5	ENSG00000186603.5	ENSG00000164379.5	0.261167737892	0.261167737892	lasso	1	1
ENSG00000129595.11-ENSG00000132196.12	ENSG00000129595.11	ENSG00000132196.12	-0.261132434648	0.261132434648	lasso	1	1
ENSG00000154027.17-ENSG00000260027.4	ENSG00000154027.17	ENSG00000260027.4	0.261131893389	0.261131893389	lasso	1	1
ENSG00000275183.1-ENSG00000213139.6	ENSG00000275183.1	ENSG00000213139.6	0.261128235734	0.261128235734	lasso	1	1
ENSG00000091622.14-ENSG00000082438.14	ENSG00000091622.14	ENSG00000082438.14	0.261122434319	0.261122434319	lasso	1	1
ENSG00000120549.14-ENSG00000145687.14	ENSG00000120549.14	ENSG00000145687.14	0.261041944955	0.261041944955	lasso	1	1
ENSG00000131018.21-ENSG00000165887.10	ENSG00000131018.21	ENSG00000165887.10	0.261030835486	0.261030835486	lasso	1	1
ENSG00000115112.7-ENSG00000146250.6	ENSG00000115112.7	ENSG00000146250.6	-0.260973299467	0.260973299467	lasso	1	1
ENSG00000091622.14-ENSG00000196081.8	ENSG00000091622.14	ENSG00000196081.8	-0.260950034177	0.260950034177	lasso	1	1
ENSG00000241935.7-ENSG00000077150.16	ENSG00000241935.7	ENSG00000077150.16	0.260946535307	0.260946535307	lasso	1	1
ENSG00000086548.8-ENSG00000085662.12	ENSG00000086548.8	ENSG00000085662.12	-0.260920145066	0.260920145066	lasso	1	1
ENSG00000179913.9-ENSG00000133119.11	ENSG00000179913.9	ENSG00000133119.11	-0.260899830964	0.260899830964	lasso	1	1
ENSG00000123384.12-ENSG00000131018.21	ENSG00000123384.12	ENSG00000131018.21	-0.260852181627	0.260852181627	lasso	1	1
ENSG00000150347.13-ENSG00000122786.18	ENSG00000150347.13	ENSG00000122786.18	-0.260789410825	0.260789410825	lasso	1	1
ENSG00000123384.12-ENSG00000121716.17	ENSG00000123384.12	ENSG00000121716.17	0.26077323668	0.26077323668	lasso	1	1
ENSG00000169297.7-ENSG00000153714.5	ENSG00000169297.7	ENSG00000153714.5	-0.260735407116	0.260735407116	lasso	1	1
ENSG00000184557.4-ENSG00000095596.10	ENSG00000184557.4	ENSG00000095596.10	0.260656571167	0.260656571167	lasso	1	1
ENSG00000114812.11-ENSG00000125798.13	ENSG00000114812.11	ENSG00000125798.13	0.260632663031	0.260632663031	lasso	1	1
ENSG00000186567.11-ENSG00000256043.2	ENSG00000186567.11	ENSG00000256043.2	-0.260627079737	0.260627079737	lasso	1	1
ENSG00000174177.11-ENSG00000198959.10	ENSG00000174177.11	ENSG00000198959.10	-0.260624099895	0.260624099895	lasso	1	1
ENSG00000183671.11-ENSG00000078018.18	ENSG00000183671.11	ENSG00000078018.18	0.260620372341	0.260620372341	lasso	1	1
ENSG00000148090.10-ENSG00000135245.9	ENSG00000148090.10	ENSG00000135245.9	0.260582076939	0.260582076939	lasso	1	1
ENSG00000118503.13-ENSG00000279483.1	ENSG00000118503.13	ENSG00000279483.1	-0.26054895253	0.26054895253	lasso	1	1
ENSG00000188747.7-ENSG00000205177.6	ENSG00000188747.7	ENSG00000205177.6	-0.260449560624	0.260449560624	lasso	1	1
ENSG00000240204.2-ENSG00000169903.6	ENSG00000240204.2	ENSG00000169903.6	0.260360013674	0.260360013674	lasso	1	1
ENSG00000023445.12-ENSG00000104856.12	ENSG00000023445.12	ENSG00000104856.12	0.260163535619	0.260163535619	lasso	1	1
ENSG00000204531.14-ENSG00000085662.12	ENSG00000204531.14	ENSG00000085662.12	0.260111578626	0.260111578626	lasso	1	1
ENSG00000175938.6-ENSG00000160781.14	ENSG00000175938.6	ENSG00000160781.14	0.260101553502	0.260101553502	lasso	1	1
ENSG00000198732.9-ENSG00000117318.8	ENSG00000198732.9	ENSG00000117318.8	-0.260098204012	0.260098204012	lasso	1	1
ENSG00000131018.21-ENSG00000271447.4	ENSG00000131018.21	ENSG00000271447.4	0.260079590948	0.260079590948	lasso	1	1
ENSG00000157150.4-ENSG00000122861.14	ENSG00000157150.4	ENSG00000122861.14	0.260046045194	0.260046045194	lasso	1	1
ENSG00000197696.8-ENSG00000167601.10	ENSG00000197696.8	ENSG00000167601.10	-0.259993609074	0.259993609074	lasso	1	1
ENSG00000164056.9-ENSG00000132470.12	ENSG00000164056.9	ENSG00000132470.12	-0.25992742653	0.25992742653	lasso	1	1
ENSG00000240891.5-ENSG00000165821.10	ENSG00000240891.5	ENSG00000165821.10	0.259926321322	0.259926321322	lasso	1	1
ENSG00000137463.4-ENSG00000205177.6	ENSG00000137463.4	ENSG00000205177.6	-0.2598766448	0.2598766448	lasso	1	1
